,rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
2645,6,5752. 풍납백제문화공원 옆 인근,1,17,37.53488159,127.11522675,ST-3070
2646,9,5753. 호반써밋,1,11,37.48294449,127.14044189,ST-3071
2647,10,5756. 극동아파트,1,10,37.52618027,127.11676025,ST-3131
2648,10,5758. 올림픽선수기자촌아파트 123동 근처,6,60,37.51064301,127.13167572,ST-3133
2649,6,5759. 풍납근린공원,1,17,37.53913879,127.12162018,ST-3141
2650,8,5760. 풍납사거리 성내유수지,3,38,37.52765274,127.11930084,ST-3148
2651,10,5761. 버섯분수대,6,60,37.49755478,127.11494446,ST-3153
2652,10,5763. 세륜초등학교 건너편,0,0,37.51919556,127.13262177,ST-3150
2653,8,5764. 한국체육대학교,1,13,37.51795959,127.13178253,ST-3151
2654,12,5765. 삼전동주민센터 건너편,17,142,37.50301743,127.09214020,ST-3162
2655,15,5766. 북위례1,15,100,37.48693085,127.15364838,ST-3190
2656,15,5767. 북위례2,1,7,37.48483276,127.14991760,ST-3191
2657,12,5768.방이삼거리,25,208,37.51237488,127.10822296,ST-3214
2658,12,5773. 송파시그니처롯데캐슬,4,33,37.49714279,127.14641571,ST-3232
2659,10,5774. 가락본동주민센터 인근,10,100,37.49428558,127.12170410,ST-3230
2660,10,5775. 가락시장역 5번출구,25,250,37.49253845,127.11944580,ST-3242
2661,11,5777. 호반써밋12단지,5,45,37.48448563,127.14067841,ST-3247
2662,15,5778. 북위례3,0,0,37.48884964,127.15699768,ST-3273
2663,8,5779. 나래교,1,13,37.48009491,127.13849640,ST-3285
2664,10,5780. 송파세무서,13,130,37.52646255,127.11369324,ST-3295
2665,14,5781. 올림픽공원 수영장,30,214,37.52157211,127.12688446,ST-3300
2666,5,5782. 오금현대 아파트 상가입구 앞,1,20,37.50366211,127.12606049,ST-3343
